agree,"vi.同意,赞成...的意见,与...一致,承认,适合vt.同意"
aid,"n.帮助,援助,帮助者,有帮助的事物;vt.资助,援助,帮助;Association Identifier,相关标识"
ail,"vt.折磨,使疼痛,使烦恼"
air,"n.空气,样子,天空,空中,曲调vt.晾干,使通风,宣扬,夸耀,显示"
airdrop,n.空投vt.空投
airfreight,"n.货物空运,货物空运费vt.空运"
airland,vt.机降(部队或军需品)
airlift,"n.(尤指紧急情况下或陆上交通断绝时的)空运,空运物资vt.空运"
airproof,"adj.不通气的,密不透气的vt.使不透气,密封"
airslake,vt.风化
alarm,"n.警报,惊慌,警告器vt.恐吓,警告"
albumenize,vt.涂蛋白于
alchemize,"vt.使变质,使变化"
alcoholize,"vt.变成酒精,醇化,浸入酒精"
align,"vi.排列vt.使结盟,使成一行"
alkalify,vt.[化]使成碱性vi.碱化
alkalize,"vt.[化]使成碱性v.[化](使)碱化,(使) 成碱性"
allay,"vt.减轻,减少"
allege,"vt.宣称,断言"
alleviate,"vt.使(痛苦等)易于忍受,减轻"
allocate,"vt.分派,分配"
allot,"vt.(按份额)分配,分派"
allotransplant,[医]vt.同种异体移植
allow,"vt.允许,承认"
allowance,"n.津贴,补助,宽容,允许vt.定量供应"
alloy,"n.合金vt.使成合金,减低成色"
alphabetize,"vt.依字母顺序排列,以字母表示"
aluminise,vt.<主英>=aluminize
aluminize,"vt.以铝覆盖,以铝处理"
amass,"vt.收集,积聚(尤指财富)"
amaze,vt.使吃惊
ambuscade,"n.埋伏,埋伏处vt.埋伏,伏击"
amerce,"vt.罚款,惩罚"
americanize,vt.使美国化
amplify,"vt.放大,增强v.扩大"
amputate,"vt.切除(手臂,腿等)"
amuse,"vt.使发笑,使愉快"
anaesthetize,"vt.麻痹,使麻痹"
anagrammatize,vt.作拼字游戏
analogize,vt.以类推来说明vi.类推
analyse,"vt.分析,分解n.分析"
analyze,"vt.分析,分解"
anatomize,"vt.解剖,仔细分析"
androgenize,vt.给...以(超剂量的)雄性激素
anele,vt.[古]临终涂油
anesthetize,"vt.麻痹,使麻痹"
anglicise,"vt.使英国化,使英语化"
anglicize,"vt.使英国化,使英语化"
anglify,vt.=Anglicize
anguish,"n.痛苦,苦恼vt.使极苦闷,使极痛苦vi.感到痛苦"
angulate,adj.有角的vt.使有角
animalise,vt.<主英>=animalize
animalize,vt.使动物化
ankylose,"vt.胶住,胶着,使僵硬,使骨愈合vi.僵硬,长合"
annex,"n.附件vt.并吞,附加"
annihilate,"vt.消灭,歼灭"
announce,"vt.宣布,通告"
annoy,"vt.使苦恼,骚扰"
annunciate,"vt.告示,通告"
anoint,"vt.涂以油或软膏,施以涂油礼"
antagonize,"vt.敌对,对抗"
antevert,vt.[医]使(子宫等)前倾
anticipate,"vt.预期,期望,过早使用,先人一着,占先v.预订,预见,可以预料"
anticoagulate,vt.(尤指用抗凝血剂) 防止...凝血
antiquate,"vt.使古旧,废弃"
appall,"vt.使胆寒,使惊骇"
appeal,"n.请求,呼吁,上诉,吸引力,要求;vi.求助,诉请,要求;vt.控诉"
appease,"vt.平息,安抚,缓和,使满足"
append,"vt.附加,添加,悬挂"
apply,"vt.申请,应用vi.申请,适用"
appoint,"vt.约定,指定(时间,地点),任命,委任"
appose,"vt.并列,放...在对面"
appreciate,"vt.赏识,鉴赏,感激vi.增值,涨价"
apprise,vt.通知
approach,"n.接近,逼近,走进,方法,步骤,途径,通路vt.接近,动手处理vi.靠近"
approbate,"vt.许可,认可,承认"
approve,"vi.赞成,满意vt.批准,通过v.批准"
arborize,vt.使分叉
archaize,"vt.使具古风vi.用古体,仿古"
archive,vt.存档n.档案文件
argue,"vi.争论,辩论vt.说服"
arm,"n.臂,臂状物,衣袖,海湾,武器vt.供给,提供,武装,装备vi.武装起来"
arminianize,vt.使信奉阿米尼乌斯派教义
arouse,"vt.唤醒,唤起,鼓励,引起vi.睡醒"
arraign,"vt.提问,传讯,责难"
array,"n.排列,编队,军队,衣服,大批;vt.部署,穿着,排列"
arrest,"vt.逮捕,拘留,吸引n.逮捕,拘留"
arride,"vt.使欢喜,使满足"
arterialize,vt.化为动脉血
articulate,"adj.有关节的,发音清晰的vt.用关节连接,接合,清晰明白地说"
artificialize,vt.使人工化
ascertain,"vt.确定,探知"
ascribe,"vt.归因于,归咎于"
asepticize,"vt.使无菌,消毒"
asexualize,"vt.使...无生殖能力,阉割"
ask,"vi.询问,问,要求vt.问,要求,需要,邀请"
asphyxiate,vi.窒息vt.使窒息
assail,"vt.攻击,质问"
assassinate,"vt.暗杀,行刺"
assemble,"vt.集合,聚集,装配vi.集合"
assess,"vt.估定,评定"
assign,"vt.分配,指派v.赋值 [计] 将驱动器符重定向至第二个驱动器符"
associate,"vt.使发生联系,使联合vi.交往,结交n.合作人,同事adj.副的"
assoil,"vt.赦免,释放,补偿"
assuage,"vt.缓和,减轻,镇定"
assume,"vt.假定,设想,采取,呈现"
assure,"vt.断然地说,确告,保证,担保"
astonish,vt.使惊讶
astound,"vt.使惊骇,使大吃一惊"
astringe,"vt.使收缩,使收敛"
atomise,vt.<主英>=atomize
atomize,"vt.使分裂为原子,将...喷成雾状"
attach,"vt.缚上,系上,贴上v.配属,隶属于"
attack,"n.进攻,攻击,(用语言)抨击,批评,疾病发作,侵袭vt.攻击,抨击,动手处理(某事)vi.攻击"
attain,"vt.达到,获得v.达到"
attaint,"vt.[史][律]宣告剥夺...财产和公民权,损坏,玷污n.私权丧失,污点,耻辱"
attemper,"vt.令缓和,调度,调和"
attempt,"n.努力,尝试,企图vt.尝试,企图"
attend,"vt.出席,参加,照顾,护理,注意vi.专心,留意"
attorn,"vt.[法]转让,让序"
attract,"vt.吸引vi.有吸引力,引起注意"
attrit,"vt.消耗,削弱 n.(军事上)消耗敌人的行动 消耗战"
attrite,"adj.磨损的,削弱的vt.磨损以便使....变小"
attune,"vt.(为乐器)调音,使合调,使相合"
auction,n.拍卖vt.拍卖
auctioneer,n.拍卖人vt.拍卖
audit,"n.审计,稽核,查帐vt.稽核,旁听vi.查账"
auralize,vt.在心灵深处听到 想象...的声音[仿visualize构成]
authorise,vt.<英>=authorize
automatize,vt.使自动化
autosuggest,vt.通过自我暗示产生(或去掉、支配)
autotype,"n.[摄](相片的)碳印法,用碳印法印成的相片,复写vt.用单色照相版复写,复制"
avail,"vi.有益于,有帮助,有用,有利vt.有利于n.效用,利益"
avenge,"vt.为...报复,报仇"
aver,"vt.断言,主张"
average,"n.平均,平均水平,平均数,海损adj.一般的,通常的,平均的vt.平均为,均分,使平衡,达到平均水平vi.买进,卖出"
avianize,"vt.使禽化,通过在鸡胚中重复培养减轻(病毒、微生物)的毒力"
avoid,"vt.避免,消除"
avulse,"vt.(由于意外的事故或通过外科手术)把(身体的一部分)撕脱,抽出"
await,vt.等候
awake,"vi.醒,觉醒,领会,觉悟vt.唤醒adj.警觉的,醒的"
award,"n.奖,奖品vt.授予,判给"
awe,n.敬畏vt.敬畏
ax,n.斧头vt.削减
axiomatize,vt.使公理化
azotise,vt.<主英>=azotize
backdate,vt.回溯
backen,vi.(风)逆时针方向转变 vt.<方>阻碍...的发展
backfill,"vt.n.装填,回填"
backlight,vt.从背后照亮 n.背后照明
backlist,"n.库存书籍目录,重版目录,重版书vt.列入重版目录"
backstroke,"n.vi.反手拍球,仰泳vt.用反手击"
backup,"n.后援,支持,阻塞;vt.做备份;adj.候补的,支持性的"
backwind,"vt.使风转向,操(帆)使风向下风处"
badger,"n.獾,獾皮毛vt.迫使(某人吐露实话),诱使(某人暴露自己)"
baffle,"vt.困惑,阻碍,为难"
bait,"n.饵,诱惑物vt.以饵引诱(动物),把饵装上,欺负,折磨vi.中途休息"
bale,"n.大包,大捆,(指标准量货物,如稻草,麦杆)货物vt.打包,捆包,包装,灾难,痛苦,悲哀"
balkanize,"vt.分割成小国,使割据"
bam,"n.vt.欺骗,哄骗,迷惑"
bamboozle,"vt.欺骗,迷惑"
ban,"n.禁令vt.禁止,取缔(书刊等)"
bandy,"vt.打来打去,交换,传播"
bangup,"vt.<俚>把(牢房)锁上,把...关押起来"
banish,"vt.流放,驱逐,消除"
banjax,"vt.<俚>打,揍 压倒,胜过"
bank,"n.银行,堤,岸,沙洲,浅滩,一堆(土),(云)层,储藏所(库)vt.存(款)于银行,储蓄,(车或飞机)倾斜转弯"
bankroll,n.资金vt.提供资金
bankrupt,"n.破产者adj.破产了的,完全丧失vt.使破产"
baptize,"vt.给人施洗礼(作为入基督教的标志),洗炼,命名(作为洗礼仪式的一部分)"
bar,"n.条,棒(常用作栅栏,扣栓物),横木,酒吧间,栅,障碍物vt.禁止,阻挡,妨碍,把门关住,除...之外,(Bar)律师业 /n.条形/柱形图"
barb,"n.鱼钩,鱼叉的倒钩,巴巴里鸽(一种类似信鸽的鸽子)vt.装倒钩于"
barber,"n.理发员,理发师vt.为...理发,刮脸等"
bare,"adj.赤裸的,无遮蔽的,空的vt.使赤裸,露出"
barge,"n.驳船,游艇vt.用船运输vi.蹒跚,闯入"
barrack,"n.(临时性)木板房,兵舍,军营vt.使驻兵营内"
barrel,n.桶vt.装入桶内
barricado,n.&vt.<古> =barricade
base,"n.底部,基础,根据地,基地,本部,基数,(运动)出发点vt.以...作基础,基于... adj.卑鄙的,低级的"
baste,"vt.粗缝,润以油脂,(在烤肉上)涂油,狠揍,大骂"
bastinado,"n.杖笞,打脚掌的刑罚,杖vt.打脚掌"
bate,"vt.减弱,减少,抑制"
bay,"n.海湾,狗吠声,绝路vt.吠,使走投无路vi.吠"
beatify,"vt.使享福,行宣福礼"
becalm,"vt.使安静,因无风而使停航"
bechance,"vt.使发生,产生"
becharm,"vt.使迷醉,使销魂"
becloud,"vt.使遮暗,蒙蔽"
become,"vi.变成,成为,变得vt.适合,相称"
bed,"n.床,基础,路基,河底,海底,一堆,一层vt.安置,嵌入,使睡,栽种vi.上床,分层  教育学士 BEd(Bachelor of Education)"
bedabble,"vt.泼脏,泼湿"
bedaub,"vt.涂污,俗气地装饰"
bedaze,"vt.令眩惑,令茫然,令不知所措"
bedazzle,"vt.使眩惑,使困惑"
bedeck,"vt.装饰,修饰,使美丽"
bedevil,"vt.虐待,使苦恼,使痛苦"
bedew,vt.沾湿
bedight,vt.装饰
bedizen,vt.俗丽地穿着或装饰
bedraggle,vt.拖脏
beeswax,n.蜂蜡vt.上蜂蜡
beet,"n.甜菜,甜菜根vt.生火,修理,改过"
befit,vt.适合
befog,"vt.罩入雾中,使朦胧,使迷惑"
befool,"vt.愚弄,欺骗,糟蹋"
befoul,"vt.弄脏,诽谤"
befriend,"vt.待人如友,帮助"
befuddle,"vt.使酒醉昏迷,使迷惑,使迷糊"
begem,vt.用宝石装饰 使如同镶宝石一般
beget,"vt.(书面语) 招致,产生,引起"
begird,"vt.围绕,缚,以带子缠绕"
begrime,"vt.积垢,弄脏"
begrudge,"vt.嫉妒,羡慕,舍不得给"
beguile,"vt.诱骗,诱惑"
behead,"vt.斩首,砍头,[地质](指海盗河pirale stream)使其他河川的水流入自己河中"
behold,vt.把...视为vi.看
behove,"vt.<英>(=behoove)理应,应该vi.理所当然"
bejewel,vt.饰以珠宝
belabor,"vt.<古>痛打,不断辱骂和嘲弄,就...作过分的冗长的讨论或分析等"
belabour,"vt.<古>痛打,不断辱骂和嘲弄,就...作过分的冗长的讨论或分析等"
beleaguer,"vt.围,围攻"
belittle,"vt.轻视,使渺小,使...显得渺小"
bemete,"vt.量,对...进行计量"
bemire,vt.使弄得混身泥巴
bemoan,vt.哀叹
bemock,vt.讥笑
bemuse,vt.使发呆
bename,vt.为...取名
benday,vt.用本戴制版法制(版)
beneficiate,"vt.选(矿),(冶炼前) 对(矿石) 进行预处理"
benefit,"n.利益,好处vt.有益于,有助于vi.受益"
benumb,"vt.使失去感觉,使迟钝,使麻木"
bequeath,"vt.遗赠,遗留,把...传下去"
berate,"vt.严厉指责,申斥"
bereave,"vt.剥夺,使失去"
beshrew,"vt.[古]诅咒(主要用于温和的诅咒),该死!"
besiege,"vt.围困,围攻,包围,"
beslaver,"vt.使满身唾液,谄媚"
besmear,"vt.涂,弄脏"
besmirch,vt.弄污
besom,"n.长扫帚,扫把vt.扫"
besot,"vt.使烂醉,使迷糊,使沉醉"
bespangle,vt.以小亮片装饰
bespatter,vt.溅污
bespread,"vt.铺满,铺盖"
besprinkle,"vt.洒,布满"
bessemerize,vt.[冶]用酸性转炉法吹炼
bestead,"vt.帮助,裨益"
bestir,"vt.激励,使忙碌"
bestow,"vt.给予,安放"
bestrew,"vt.撒布,布满"
betake,"vt.使致力于,使去,使用"
bethink,vt.想起
betide,"vt.发生于,预示vi.发生"
betoken,vt.预示
betray,"vt.出卖,背叛,泄露(秘密),露出...迹象"
betroth,vt.许配
bevel,"n.斜角,斜角规,倾斜,斜面vi.成斜角vt.使成斜角"
bewilder,"vt.使迷惑,使不知所措,使昏乱"
bewitch,"vt.施魔法于,蛊惑,迷人"
bewray,"vt.<古>泄露,暴露,显示"
bias,"n.偏见,偏爱,斜线vt.使存偏见"
bid,"vt.出价,投标,祝愿,命令,吩咐n.出价,投标v.支付"
biff,n.一击vt.打
bilk,"vt.挫败,诈骗n.诈骗,骗子"
bill,"n.帐单,钞票,票据,清单,议案,法案,广告vt.用海报宣传,把...列成表,给...开帐单"
billboard,"n.(户外)布告板,揭示栏,广告牌vt.宣传"
billet,"n.兵舍,工作职位vt.给(部队)安排住处"
bioassay,"n.生物测定,生物鉴定 vt.给...作生物测定,给...作生物鉴定"
biographize,vt.为...写传记 vi.写传记
biosynthesize,vt.用生物学(或生化)方法合成
bipolarize,"vt.使分成两个对立的派别(或集团等),使两极化,使分裂"
bit,"n.小块,少量,片刻,马嚼子,辅币vt.上马嚼子,控制 vbl.咬n.[计]位,比特"
bitt,n.缆柱vt.系于缆柱
black,"n.黑色,黑颜料,黑人adj.黑色的,弄脏了的,忧郁的vt.(使)变黑,涂黑"
blackball,"n.反对票vt.投票反对,排斥"
blacklist,n.黑名单vt.记于黑名单中
blackmail,"n.勒索,勒索所得之款vt.勒索"
blackwash,"vt.揭露,暴露"
blame,"n.过失,责备vt.责备,谴责"
blanket,n.毯子vt.覆盖
blast,"n.一阵(风),一股(气流),爆炸,冲击波vt.爆炸,,毁灭,使枯萎,损害"
blat,"vi.. (小牛或小羊)叫,喋喋不休vt.不加思索说出"
blaze,"n.火焰,光辉,情感爆发vi.燃烧,照耀,激发vt.在树皮上刻路标,公开宣布"
blazon,"vt.广布,宣布,夸示,装饰n.纹章"
blemish,"n.污点,缺点,瑕疵vt.弄脏,玷污,损害"
blend,vt.混和n.混和
bless,"vt.祝福,保佑,<口>哎呀!我的天哪!"
blight,"n.枯萎病,不良影响,打击vt.破坏,使枯萎"
blind,"adj.瞎的,盲目的vt.使失明,缺乏眼光或判断力"
blindfold,"n,眼罩,障眼物;vt.将...眼睛蒙起来,蒙骗adj.看不清的,盲目的"
blitz,n.[军]闪电战vt.以闪电战攻击
bloat,"vt.使膨胀,腌制vi.膨胀,肿起,得意n.肿胀病人"
blob,"n.一滴,水滴,斑点vt.溅污"
block,"n.木块,石块,块,街区,印版,滑轮,阻滞,(一)批vt.防碍,阻塞"
blockade,n.阻塞vt.封锁
blondine,vt.把(头发)染成亚麻(或金黄)色
blub,vi.哭vt.哭着说出 n.一阵哭泣
blueprint,"n.蓝图,设计图,计划vt.制成蓝图,计划"
bluff,"n.断崖,绝壁,诈骗adj.绝壁的,直率的vt.vi诈骗,"
blunge,vt.掺水拌(泥土等)
blurb,n.<俗>夸大的广告或介绍词vt.大作广告
blurt,"vt.未加思索地冲口说出,突然说出"
board,"n.木板,(供特殊用途的)木板,甲板,膳食费用,会议桌,部vt.用板盖上,包饭,提供膳食,上(船、飞机等)"
body,"n.身体,肉体,人,尸体,主要部分,团体,大量vt.赋以形体"
bog,n.沼泽 pl.<英俚>厕所vt.使陷于泥沼vi.陷于泥沼
bollox,vt.&n.=bollix
bolshevize,"vt.使布尔什维克化,使共产主义化"
bomb,"n.炸弹vt.投弹于,轰炸"
bonderize,vt.在(钢、铁、锌等)表面涂防腐剂
borate,n.硼酸盐vt.使与硼酸混合
border,"n.边界,国界,边,边沿,边境vt.与...接壤,接近v.接壤"
bose,vt.用撞杆叩(地)以听声(考古中使用的一种测试方法)
bosom,"n.胸部,胸,胸怀,内心,内部,中间,任何温暖、舒适而熟悉的地方vt.怀抱,隐匿"
boss,"n.老板,上司vt.指挥"
bother,"vt.烦扰,打扰vi.烦恼,操心n.麻烦,烦扰v.打扰"
bottle,n.瓶子vt.用瓶装
bottom,"n.底,底部,尽头,末端adj.底部的vt.装底,查明真相,测量深浅vi.到达底部,建立基础"
bourgeoisify,"vt.使中产阶级化,使资产阶级化"
bout,"n.一回,一场,回合,较量vt.来回耕"
bowdlerize,"vt.删除(书等的)不妥的文句,删改,修订"
bowhunt,vi.&vt.用弓箭狩猎
bowstring,"n.弓弦,绞索vt.绞死"
boxhaul,vt.使船顺风势转向
boycott,"n.vt.联合抵制,联合排斥某国货物或与某国绝交"
brace,"n.支柱,带子,振作精神vt.支住,撑牢,振作起来,奋起adj.曲柄的v.支持"
brail,"n.卷帆索,抄网vt.用卷帆索卷,以抄网捞"
braille,n.盲人用点字法vt.用盲字印
brainwash,"n.洗脑vt.对人洗脑,以宣传说服"
braise,"vt.炖,蒸"
braize,"vt.炖,蒸"
brand,"n.商标,牌子,烙印vt.打火印,污辱"
brandish,vt.挥舞n.挥舞
bravo,"n.亡命徒,喝彩int.好啊!妙!vt.喝彩"
braze,vt.[冶]铜焊vt.用黄铜镀或制造
breach,"n.违背,破坏,破裂,裂口vt.打破,突破"
bream,"n.鲤科鱼,铜盆鱼类vt.打扫"
breast,"n.胸部,乳房,胸怀,心情vt.以胸对着,对付"
brecciate,vt.将...作成角砾岩
bribe,"n.贿赂vt.贿赂,向...行贿"
bridge,"n.桥,船桥,鼻梁,桥牌vt.架桥,渡过;网桥"
brief,"n.摘要,大纲adj.简短的,短暂的vt.摘要,(军事)下达简令"
brim,"n.(杯,碗等)边,边缘,(河)边vt.注满,使满溢vi.满溢"
bring,"vt.拿来,带来,产生,引起,提出(诉讼)vi.停下"
brisk,"adj.敏锐的,凛冽的,轻快的,活泼的vt.使活泼vi.活跃起来"
broach,"vt.给...开口,钻孔,开始讨论,提出"
broider,vt.刺绣
bromate,vt.使与溴化合n.溴酸盐
brominate,"vt.[化]用溴(或溴化物)处理 ,使溴化"
bromize,"vt.[化]溴化,用溴处理"
brood,"n.(动物中鸟或家禽的)一窝,(同种或同类的)一伙vt.孵,沉思"
brook,n.小溪vt.容忍
broom,"n.扫帚,[植]金雀花vt.扫除"
brownnose,<俚>vi.拍马屁;vt.拍...的马屁
bruit,vt.散播
brush,"n.刷子,毛刷,画笔vt.刷,掸,拂"
buckler,"n.小圆盾,防御物,防卫vt.用盾防护,防卫"
bulk,"n.大小,体积,大批,大多数,散装vt.显得大,显得重要,"
bully,"n.欺凌弱小者vt.威吓,威逼"
bum,"n.游荡者,游民,闹饮adj.无价值的vi.过游民生活,免费得到,流浪vt.乞讨"
bunco,n.欺诈vt.行骗
bunt,"n.顶撞,推,打vt.顶撞,短打"
buoy,"n.(湖,河等中的)浮标,浮筒,救生圈vt.使浮起,支撑,鼓励"
burl,"n.节,树节,节瘤vt.去掉节"
burnish,"vt.磨光,擦亮(金属)"
bursectomize,vt.给...施黏液囊切除术
burtonize,"vt.(尤指用石膏、泻盐)使(酿酒用水)硬化,将(酿酒用水) 作硬化处理"
bury,"vt.埋葬,掩埋,隐藏"
busk,vt.<苏> 准备好
butcher,"n.屠夫,屠户vt.屠宰,屠杀"
butter,"n.黄油,牛油vt.涂黄油于...上"
buttock,"n.屁股的一半,屁股,船尾vt.背摔"
buttonhold,vt.<古>强留(人)谈(或听)
buttress,"n.(建筑)扶壁,支持物vt.支持,(以扶壁)扶住"
butylate,"vt.[化]把丁基引进(化合物) ,使丁化"
bypass,"n.旁路vt.设旁路,迂回"
cablecast,vt.用电缆(或有线)电视播送
cache,"n.隐藏处所,隐藏的粮食或物资,贮藏物;vt.隐藏,窖藏;n.高速缓冲存储器"
cajole,"vt.以甜言蜜语哄骗,勾引"
calcify,"vi.变成石灰质,钙化vt.使成石灰,使钙化"
calcimine,n.墙粉(一种涂料)vt.刷墙粉于
calender,n.砑光机vt.以砑光机砑光
californiate,"vt.以都市化和工业化毁坏(州、风景区等)的自然景色,使加利福尼亚化"
californicate,"vt.以都市化和工业化毁坏(州、风景区等)的自然景色,使加利福尼亚化"
caliper,"n.测径器,卡钳,弯脚器vt.用卡钳测量"
calk,"vt.填充...以防漏,使不漏水,装尖铁,摹描复制n.尖铁"
calorify,vt.加热于
calumniate,"vt.中伤,诽谤"
campshed,"vt.在(堤岸)下打桩并钉上厚木板,用桩和厚木板加固河堤n.用桩、厚木板加固的护堤"
can,"vt.装进罐中,把食品装罐n.罐头,铁罐 conj.能,可以"
canal,"n.运河,小道,导管,槽,沟渠vt.开运河"
cancel,"vt.取消,删去"
candle,n.蜡烛vt.对着光检查
cane,"n.细长的茎,藤条vt.以杖击,以藤编制"
canker,"n.[医]溃疡,[植](树的)癌肿病,腐败vi.患溃疡,腐蚀,溃烂vt.使患溃疡,使腐蚀"
cannibalize,"vt.吃同类的肉,拆用...的配件,调拨...的人员vi.吃人肉,拆用配件,调拨人员"
canonise,vt.<主英>=canonize
canonize,"vt.封...死者为圣徒,使加入圣徒之列,褒扬,推崇"
canoodle,"vi.爱抚,抚爱,吻,搂颈亲热vt.爱抚而说服"
canton,"n.州,行政区(尤指瑞士的州,法国的区)vt.驻扎,划成行政区"
cantonize,vt.把...划成区
canvass,"n.细查,讨论,劝诱vt.彻底检查,细究,向...拉票或拉生意,讨论vi.游说,拉选票"
cap,"n.帽子,军帽,(瓶)帽,(笔)帽;vt.戴帽子,盖在...顶上;carrierless amplitude and phase,相幅载波"
capacitate,"vt.使能够,赋予能力"
caparison,"n.(装饰)马衣,华丽衣服vt.覆以马衣,使穿华服"
capitalize,"vt.以大写字母写,变成资本"
caponize,vt.阉鸡
caprificator,n.[caprify]vt.
caption,"n.标题,说明,字幕vt.加上标题,加上说明"
captivate,"vt.迷住,迷惑"
capture,"n.捕获,战利品vt.俘获,捕获,夺取"
carbolize,"vt.[化]用酚处理,使与酚结合"
carbonate,"n.[化]碳酸盐vt.使变成碳酸盐,使充满二氧化碳"
carbonize,"vt.使成碳,碳化,使与碳化合"
carburet,"vt.使与碳化合,增碳"
cardindex,"vt.将...制成卡片索引,将...记入卡片"
care,"n.注意,照料,烦恼,忧虑,由...转交vi.关心,顾虑,照顾,喜爱vt.在意"
careen,"vt.倾斜,倾,(为修理或清洁而)使倾侧n.船的倾侧"
