advent,"n.(尤指不寻常的人或事)出现,到来 (Advent)n. 基督降临 2降临节"
adventurously,adv.爱冒险地
adverbially,adv.当副词地
adversely,"adv.逆地,反对地"
advertizement,n.=advertisement
advisably,"adv.明智地,可劝告地,适当地,"
advisedly,"adv.经过考虑地,故意地"
advocation,n.(=advocacy)拥护 支持
aeolianly,"adv.飒飒地,悦耳地"
aerially,"adv.在空中,象空气一样,空想地"
aerobacteriological,adj.大气蟝ically//adv.大苂ist//n.大气细菌学gy//n.大气细菌学//妇У
aerodynamically,adv.空气动力学地
aerogenically,adv.产气地(细菌因新陈代谢产生的气体)
aesthetically,"adv.审美地,美学观点上地"
aethereally,"adv.轻飘地,飘渺地,天上的,非人间的"
afar,adv.遥远地
affably,adv.殷勤地
affectingly,"adv.令人感动地,令人伤心地"
affectionately,"adv.挚爱地,亲切地"
affectively,adv.情感地
affectlessly,adv.冷酷无情地
afferently,adv.传入地
affettuoso,adv.情感丰富地
affirmably,"adv.可肯定地,可断言地"
affirmatively,adv.肯定地
affluently,"adv.富裕地,流畅地"
affrontedly,"adv.被侮辱地,被冒犯地"
afield,"adv.离开(家乡),在战场上,在田野"
afire,adj.adv.燃烧着
aflame,"adj.燃烧的,激动的adv.燃烧中"
aflare,adj.&adv.闪耀着
afloat,"adj.adv.飘浮的,在海上的,传播的"
aflutter,"adj.飘扬的,激动的adv.飘扬"
afond,"adv.<法>彻底地,充分地"
afoot,"adj.徒步的,准备中,进行中的adv.在准备中,在进行中"
afore,adv.prep.在前
aforehand,"adj.事先的,预先的adv.事先地"
aforetime,"adv.从前,以前adj.以前的,早先的"
afoul,"adv.冲突,碰撞"
afresh,"adv.重新,再度"
aft,adv.在船尾
after,"adv.prep.conj.在...之后,在...后面,模仿,与...一致,以...命名,后来的,后面的"
afternoon,"n.午后,下午adv.下午的,晚期"
afternoons,"adv.经常在下午发生,每天下午"
afterward,"adv.然后,后来"
afterwards,"adv.然后,后来地"
again,"adv.又,再次,此外,再一次"
agape,"adj.adv.张口发呆地,目瞪口呆地"
agaze,adj.adv.(尤指因惊讶等)凝视着
agedly,"adv.老年人似地,老态龙钟地"
agee,"adv.半开地,歪斜地"
aggregately,"adv.一共,合计"
aggressively,"adv.侵略地,攻势地"
agilely,adv.敏捷地
agin,prep.(=against)adv.(谑)反对
agitatedly,"adv.动摇,兴奋"
agitato,"adv.激动地,兴奋地"
aglare,"adj.闪耀的,耀眼的adv.闪耀地"
agley,"adv.斜斜地,弯曲地"
aglimmer,adj.闪烁的adv.闪烁地
aglint,adj.闪耀着的adv.闪耀着
aglitter,"adj.灿烂的adv.灿烂地,闪光地"
agloat,adj.踌躇满志的adv.踌躇满志地
aglow,"adj.通红的,发红的adv.发红地"
ago,"adv.以前的,以往的"
agog,"adj.兴奋的,热切的adv.热切地,渴望"
agoing,"adv.在动着,在进行中"
agone,"adj.以前的,过去的adv.以前地"
agonisingly,"adv.烦恼地,苦闷地"
agonizingly,"adv.使人烦恼地,苦闷地"
agreeably,"adv.愉快地,欣然"
agrin,adj.微笑的adv.微笑地
aground,"adv.搁浅地,地面上"
ahead,"adj.adv.在前,向前,提前,在前面"
ahold,n.抓 握adv.迎风航驶
ahorse,adj.在马上的adv.在马上
ahull,adv.卷帆并转舵于下风
ahum,"adj.低唱的,轻哼的adv.低唱"
aiblins,"adv.<苏格兰>可能,也许"
aimlessly,"adv.漫无目的地,没目标地"
ain,"adj.<苏>自己的;n.艾因河(位于法国东部);Advanced Intelligent Network,高级智能网络"
airily,"adv.轻盈地,快活地"
airward,"adv.向上地,朝上地"
ajog,adj.慢步而行的adv.慢步而行地
akimbo,adj.两手叉腰的adv.两手叉腰
alacarte,<法>adv.照菜单点菜
alarmedly,"adv.惊恐地,惊慌地"
alchemically,"adv.炼金术地,炼丹术地"
alchemistically,"adv.炼金术地,炼金术士地"
aleak,"adj.漏水的,湿气的adv.漏水地"
alee,"adj.adv.[航海]向下风,朝下风"
alertly,"adv.提高警觉地,留意地"
alfine,adv.到头了
alfresco,"adv.adj.在户外,在露天"
algate,"adv.始终如此的,然而"
alike,"adj.相同的,相似的adv.以同样的方式,类似于"
alist,adj.船向一边倾斜的adv.船向一边倾斜地
aliunde,"adv.&adj.[律]来自其他方面(的),非本文件一部分(的),非由本文件引申而得(的)"
all,"adj.全部的,所有的,整个的adv.完全,更加,越发 pron.全部"
allargando,adj.<意>[音]逐渐减慢转强的adv.逐渐减慢转强
allegedly,adv.依其申述
allegorically,"adv.寓言地,比喻地"
allegretto,adv.稍快地n.快板
allegro,adv.急速地adj.快速的n.急速的乐章
allodially,adv.自由地
allopatrically,"adv.在不同地区发生地,单独地发生地"
allowably,"adv.可容许地,不碍事地"
allowedly,"adv.经承认地,明白地"
almost,"adv.几乎,差不多"
aloft,"adv.在高处,在上"
alone,"adj.单独的,独一无二的,孤独的,独自的adv.独自地"
along,"adv.往前,向前 prep.顺着,沿着"
alongshore,"adv.沿着岸,近岸"
alongside,adv.在旁 prep.横靠
aloof,"adv.避开,远离adj.孤零的,冷淡的"
aloud,adv.大声地
alow,"adv.在船底,向下"
alphabetically,adv.按字母顺序地
already,adv.已经
alright,"adv.好吧,好的"
also,"adv.也,同样"
altarwise,adv.在祭坛的位置
alternately,"adv.交替地,隔一个地"
alternatively,"adv.做为选择,二者择一地"
altogether,"adv.完全地,总而言之"
alway,"adv.(=always) 永远,总是"
always,"adv.总是,永远,始终"
amain,"adv.全力地,全速地,突然"
amatively,"adv.恋爱地,好色地"
amazedly,"adv.吃惊地,惊奇地"
amazingly,"adv.可惊地,令人惊讶地"
ambiguously,"adv.含糊不清地,引起歧异地"
ambitiously,adv.雄心勃勃地
amenably,"adv.顺从地,服从地"
amiably,"adv.和蔼可亲地,亲切地"
amicably,adv.友善地
amidship,"adv.在船中部,向船的中部"
amidships,"adv.在船中部,在船腹"
amiss,"adj.有毛病的,出差错的adv.错误的"
amok,"adj.杀人狂adv.狂乱地,杀气腾腾地"
amorously,"adv.好色地,妖艳地"
amply,"adv.充足地,详细地"
amuck,adv.疯狂地
amusedly,"adv.愉快地,开心地,好玩地"
amusingly,"adv.有趣地,好笑地"
anachronously,adv.不合时代地
analogically,"adv.类推地,相似地"
analogously,"adv.类似地,近似地"
anathematically,"adv.厌恶地,憎恶地"
anatomically,adv.在解剖学上
anciently,"adv.以往,古代"
andante,"n.行板,缓慢的曲子adj.缓慢的adv.缓慢地"
andantino,"n.<意>[音乐]小行板,微急的节拍或曲子adj.微急的adv.微急地"
anend,adv.[海]向纵长方向 径直向前
anew,"adv.重新,再"
angelically,adv.天使般地
anglice,"adv.用英语方式,依英语习惯"
angrily,adv.愤怒地
angularly,"adv.有角度地,消瘦地"
angulately,"adv.成角地,有角地"
animally,adv.(=physically)肉体上
animatedly,"adv.活生生地,精力旺盛地"
animatingly,"adv.有生气地,鼓励地"
animato,"adj.活跃的,有精神而快速的adv.活跃地"
annoyingly,"adv.恼人地,烦人地"
annually,"adv.一年一次,每年"
annularly,adv.环状地
anon,"adv.不久,立刻,之后"
anonymously,"adv.不具名地,化名地"
antecedently,"adv.在前,在先"
antemeridiem,"adv.上午(adj.m.),午前"
anteriorly,"adv.先前地,居先地"
anthropological,"adj.人类学的,lly//adv.人类学上/人类学上的"
anticlockwise,adj.adv.逆时针的(地)
anticly,"adv.奇怪地,古怪地"
antrorsely,"adv.向上地,向前地"
anxiously,"adv.忧虑地,不安地"
anyhow,"adv.无论如何,总之"
anymore,"adv.不再,再也不"
anyplace,adv.任何地方
anytime,"adv.任何时候,无论何时"
anyway,"adv.无论如何,总之"
anyways,"adv.不论从任何观点,不管怎样"
anywhere,adv.无论何处
anywhither,adv.往任何方向地
anywise,adv.无论如何
aok,"<美口>adj.一切正常的,极好的,完美的;adv.一切正常而顺当地;int.一切就绪!一切正常! 源出美国宇航员向发射指挥中心的报告语"
apace,"adv.快速地,急速地"
apart,"adv.分离,分成零件,分别地,分离着adj.分开的"
apathetically,"adv.冷淡地,无动于衷地"
apeak,"adv.[海]垂直,立锚"
aperiodically,adv.不定期地
apiece,"adv.每个,每人,各"
aplenty,adj.丰富的adv.丰富地
apogeotropically,"adv.背地地,负向地地"
apolitically,"adv.不关心政治地,非政治地"
apologetically,"adv.辩解地,道歉地"
aport,adv.[海]在(或向)左舷
appallingly,adv.令人毛骨悚然地
apparently,adv.显然地
appealingly,"adv.上诉地,哀求地"
appellatively,"adv.名称地,通称地"
applausively,adv.喝采地
applicably,"adv.可适用地,适当地"
applicatively,"adv.可适用地,合用地"
appositely,adv.适切地
appraisingly,adv.以品评或评价的眼光
appreciably,"adv.略微,有一点"
apprehensively,adv.担心地
appropriately,adv.适当地
approvingly,"adv.赞许地,满意地"
approx,"adv.(=approximately)大约,大概"
approximately,"adv.近似地,大约"
approximatively,"adv.近似地,接近地"
appulsively,"adv.趋向地,撞击地"
apropos,"adj.adv.适当地,恰好的"
aps,"American Physical Society,美国物理协会;Advanced Photo System,高级相片系统"
aptly,"adv.适当地,适宜地"
arbitrarily,"adv.武断地,任意地,专横地"
arc,"n.弧,弓形,拱;Advanced RISC Computer,高级精简指令集计算机"
architecturally,adv.建筑上
archly,"adv.狡猾地,顽皮地,主要地"
archwise,"adv.拱廊似地,成弓形"
arco,adv.&adj.[音](诸如在拨奏之后恢复)以弓拉(的)
ardently,"adv.热心地,热烈地"
arduously,"adv.费力地,严酷地"
areologically,adv.火星科学研究地
argal,"n.(=argali)盘羊(一种亚洲产的野山羊),加拿大盘羊,粗酒石adv.所以"
arguably,"adv.可论证地,正如可提出证据加以证明的那样"
argumentatively,adv.激辩地
aright,adv.正确地
ariot,"adv.骚乱地,adj.长得过于茂盛的:"
arithmetically,adv.算术上
around,"adv.周围,四周,到处,大约,左右 prep.在...周围,四处"
arow,"adv.成列地,持续地"
arpa,"Advanced Research Projects Agency,(美国国防部)高级研究计划署"
arrantly,"adv.声名狼籍地,众目昭彰地"
arrhythmically,"adv.没有节奏地,节律不整地"
arrisways,"adv.斜地,对角地"
arrogantly,"adv.自大地,傲慢地"
artfully,"adv.狡诈地,巧妙地"
artificially,adv.人工
artistically,"adv.有艺术地,在艺术上"
artlessly,"adv.天真烂漫地,淳朴地"
as,"adv.同样地,被看作,象 prep.当做 conj.与...一样,当...之时,象,因为 [域] American Samoa,东萨摩亚 [军] Air to Surface,空对地 (As)symb [化]砷 (arsenic)"
asexually,"adv.无性地,无性生殖地"
ashimmer,adj.闪闪发光的adv.闪闪发光地
ashine,adj.发亮的adv.发亮地
ashore,"adv.向岸地,在岸上地"
aside,"adv.在旁边,到旁边"
askance,"adv.斜,斜视"
askant,"adv.(=askance)斜视,斜"
askew,adj.歪斜的adv.歪斜地
aslant,adv.倾斜地
aspi,"Advanced SCSI Programming Interface,高级SCSI编程接口"
aspishly,adv.似毒蛇地
asprawl,adj.伸开手足躺卧的adv.伸开手足躺卧地
aspuint,"adv.& [一般作表语]adj.侧目地(的),斜视着(的),乜斜着(的)"
asquint,adj.adv.斜眼
assai,"adv.甚,极"
assertedly,adv.据说
assertively,"adv.断言地,独断地"
assertorily,"adv.断言地,确定地"
assiduously,"adv.勤勉地,恳切地"
assumably,"adv.多半,大概"
assumedly,"adv.多半,大概"
assumingly,"adv.傲慢地,无礼地"
assuredly,"adv.确实地,确信地"
assuringly,"adv.保证地,确实地"
astarboard,adv.向右舵
astatically,"adv.不稳定地,不安定地"
astern,"adv.在船尾,向船尾"
astraddle,adv.跨着
astrand,adv.搁浅地
astray,"adv.迷途地,入歧途地"
astride,adv.跨着
astringently,"adv.收敛性地,压缩地"
astronautically,"adv.太空航行地,太空航行员地"
astronomically,adv.天文学上
astrut,adj.adv.趾高气扬
astutely,"adv.敏捷地,伶俐地"
asunder,"adv.分离,成碎片"
asway,"adj.摆动的,摇摆的adv.摆动地"
aswirl,adj.旋转的adv.旋转地
aswoon,adj.晕倒的adv.晕倒地
asymptomatically,adv.无症状地
ata,"Advance Technology Attachment,高级技术附件"
ataunt,"adj.装有全部索具的,风帆全张的adv.装有全部索具地"
atempo,"adv.<意>[音]以原来的速度,还原速度"
atergo,"adv.<拉>从背后,在后面"
athletically,"adv.竞赛地,运动比赛地,具运动员风范地"
athrill,"adj.激动的,兴奋的adv.激动地"
athrob,adj.悸动的adv.悸动地
athwart,"adv.横跨着,斜穿过,逆,相反 prep.横过,反对,逆"
athwarthawse,adj.[一般作表语]&adv.[海]横在(停泊着的另一艘船的)前方(of)
athwartships,adv.[船]横向地
atilt,"adv.挺着长矛,摆着冲刺的架势,倾斜"
atmospherically,"adv.由大气压所致地,气压所致地,气压上"
atop,adv.在顶上 prep.在...的顶上
atraumatically,"adv.防止损伤地,减少不良影响地"
atremble,"adj.发抖的,颤抖的adv.发抖地"
atrip,adv.起锚
attentively,"adv.注意地,留意地"
attractively,"adv.动人地,迷人地"
attributively,"adv.属性地,修饰地"
atwain,"adv.<古>[诗]成双,分为二"
atween,prep.&adv.<古><方>=between
atwirl,adj.快速旋转的adv.快速旋转地
atwitch,adj.抽动的adv.抽动地
audaciously,"adv.大胆地,厚颜无耻的,大胆创新的"
audibly,adv.可听见地
audiometrically,adv.听力测定地
augustly,"adv.庄严地,威严地"
auriscopically,adv.耳镜地
austerely,"adv.严格地,朴质地"
autecologically,adv.个体生态学地
authentically,"adv.确实地,真正地"
authoritatively,"adv.命令式地,有权威地,可信地"
autocatalytically,adv.自身催化地
autocratically,"adv.独裁地,专制地"
autoeciously,adv.寄生地
autographically,adv.亲笔地
automatically,"adv.自动地,机械地"
availably,adv.有效地
avariciously,"adv.贪婪地,贪财地"
avengingly,"adv.报仇地,复仇地"
averagely,"adv.平均地,一般地"
avidly,"adv.贪心地,热心地"
avowably,"adv.可承认地,可明言地"
avowedly,adv.公然地
away,"adv.在远处,到远处,离去"
aweather,"adv.迎风,向风"
awedly,"adv.充满敬畏地,表示敬畏地"
aweigh,adv.离开海底
awfully,"adv.非常,很,十分"
awheel,adj.骑脚踏车的adv.骑脚踏车地
awhile,"adv.片刻,一会儿"
awhirl,adj.adv.旋转的(地)
awing,adj.飞翔的adv.飞翔地
awkwardly,"adv.笨拙地,无技巧地"
awry,"adj.歪曲的,错误的adv.歪斜地"
axially,adv.向轴的方向
axiomatically,"adv.照公理,自明地"
babblingly,"adv.胡说地,喋喋不休地"
back,"adj.后面的,在后面,早过去的,前(欠)的钱adv.向后地n.背部,后面v.后退,支持"
backhand,"n.adv.反手击球(的),左斜体(的)"
backkward,adv.向后地
backstage,"adv.在后台,向后台"
backward,"adv.adj.向后地(的),相反地(的),追溯,退步,由好变坏"
backwardly,"adv.往后地,落后地"
backwards,adv.向后
bacteremically,adv.菌血症地
badly,"adv.严重地,恶劣地"
baldly,adv.坦率地
balefully,"adv.灾难地,有害地"
balletically,adv.芭蕾舞一般地
ballistically,"adv.弹道学地,发射地"
bally,"adj.讨厌的,非常,极adv.可厌地,非常地,极"
banally,"adv.平凡地,陈腐地"
banefully,"adv.致害地,有毒地"
banteringly,"adv.嘲弄地,半开玩笑地,戏谑地"
baptismally,"adv.(尤指教堂中)用作洗礼的地方,洗礼地,圣洗地"
barbarously,"adv.野蛮地,下流地"
bareback,adj.无鞍的adv.不用马鞍地
barefisted,adj.赤手空拳的adv.赤手空拳地
barefooted,adj.光着脚的adv.未戴帽地
barelegged,"adj.露腿的,没有穿袜子的adv.光着腿"
barely,"adv.仅仅,刚刚,几乎不能"
baresark,n.狂暴斗士adv.未着铠甲地
basely,"adv.下贱地,卑鄙地"
bashfully,"adv.羞怯地,内向地"
basically,"adv.基本上,主要地"
basipetally,"adv.由顶往底地,由上往下地"
bathymetrically,"adv.深测术地,测海学地"
bawdily,adv.淫秽地
beamingly,"adv.发光地,喜气地"
bearably,adv.忍得住地
beauteously,"adv.美地,美丽地"
beautifully,"adv.美好地,漂亮地"
because,conj.adv.因为
beckoningly,"adv.引诱人地,令人心动地"
becomingly,"adv.合适地,适当地"
befittingly,"adv.适当地,适宜地"
before,"adv.在前,以前 prep.在...之前 conj.在...之前,与其...宁可"
beforehand,adv.预先
beforetime,"adv.以前,从前"
begrudgingly,"adv.小气地,吝啬地"
behind,adv.在后地 prep.在...之后
behindhand,"adj.adv.prep.落后的,耽误的"
belike,"adv.<古,方>恐怕,或许"
below,"prep.在...下面,adv.在下,在页底"
belowdecks,"adv.在船舱内,在甲板下"
belowstairs,adj.在楼下的adv.在楼下
beneath,adv.在...之下 prep.在...之下
beneficially,"adv.获利地,受益地"
benevolently,"adv.仁慈地,慷慨地"
benignantly,"adv.仁慈地,有益地,亲切地"
benignly,"adv.仁慈地,亲切地"
benorth,adv.在...之北
berserk,"adj.adv.狂暴的(地),疯的(地)"
berserkly,"adv.疯狂地 狂暴地,狂怒地"
beseechingly,adv.恳求地
besides,adv.此外 prep.除...之外
best,"adj.最好的adv.最好地,最,极n.最佳状态或作品,最好的东西"
bestially,"adv.野兽地,残忍地"
betimes,"adv.及早,及时"
better,"adj.较好的adv.更好的,更多的,更佳的"
betweentimes,adv.在中间的时间
betweenwhiles,"adv.余暇,偶而"
bewilderingly,"adv.令人困惑地,使人迷乱地"
bewitchingly,adv.迷人地
beyond,"prep.在(到)...较远的一边,超过,那一边adv.在远处n.远处"
biannually,adv.每半年地
biennially,"adv.二年一次地,每两年"
biennialy,adv.每二年一次地
big,"adj.大的,重要的,量大的,重要的adv.夸大地,顺利"
bimeby,adv.<方>不久以后 渐渐地(=by and by)
biographically,adv.传记体地
biologically,adv.生物学上
bis,"adv.二度,二回;business information system,商务信息系统"
bitingly,"adv.犀利地,尖刻地"
bitterly,"adv.苦苦地,悲痛的,厉害的"
biyearly,"adj.每年两次的,二年一次的adv.两年一次地"
blackly,"adv.黑暗,抑郁地"
blamelessly,adv.无可责难地
blandly,"adv.温和地,殷勤地"
blankly,"adv.茫然地,毫无表情地"
blastissimo,"adj.&adv.<美俚>极强的(地),震耳欲聋的(地)"
blatantly,"adv.喧闹地,看穿了地"
blessedly,"adv.幸福地,神圣地"
blindly,"adv.盲目地,摸索地"
blissfully,"adv.幸福地,充满喜悦地"
blithely,"adv.愉快地,快乐地"
bloodily,"adv.血迹斑斑地,残忍地"
bluffly,"adv.率直地,粗率地"
blunderingly,"adv.浮躁地,粗笨地"
bluntly,"adv.坦率地,率直地"
blushingly,"adv.红着脸地,羞愧地"
bodily,"adj.身体的adv.肉体上,亲自地,全部"
boiling,"adj.沸腾的,激昂的adv.沸腾"
boisterously,"adv.喧闹地,吵闹地"
boldly,"adv.大胆地,显眼地"
bonnily,"adv.美丽地,快活地"
botanically,adv.植物学地
boundlessly,"adv.无穷地,无限地"
bounteously,"adv.慷慨地,丰富地"
bountifully,adv.慷慨地
boustrophedon,n.右行左行交互书写的书法adj.右行左行交互书写的adv.右行左行交互书写
boyishly,"adv.少年地,稚气地"
bpas,British Pregnancy Advisory Service 英国孕期咨询服务处
brashly,"adv.胃灼热地,骤雨般地"
brassily,"adv.黄铜地,似黄铜地,低廉而华丽地"
bravely,adv.勇敢地
brazenly,adv.厚脸皮地
breadthways,adv.横地
breadthwise,adv.横向地
breathlessly,"adv.气喘地,屏息地,闷热的"
breezily,"adv.微风地,活泼轻松地"
briefly,"adv.暂时地,简要地"
brightly,adv.明亮地
brilliantly,"adv.辉煌地,灿烂地,光亮地"
briskly,"adv.活泼地,精神勃勃地"
britishly,adv.似英国人地
broad,"adj.宽的,阔的,广泛的,明朗的,露骨的,显著的,主要的adv.宽阔地n.宽阔部分"
broadly,"adv.宽广地,露骨地,广泛"
broadside,"n.舷侧,较宽的一面adj.全面的adv.侧面地"
broadways,"adv.横地,侧面地"
broadwise,"adv.横地,侧面地"
brokenly,"adv.断断续续地,不规则地"
brusquely,"adv.唐突地,粗率地"
brutally,"adv.兽性地,残酷地"
brutishly,"adv.粗野地,残酷地"
bucolically,"adv.牧羊地,牧歌地,田园风味地"
bulkily,"adv.庞大地,笨重地,巨大地"
bumpety,"adv.猛烈地,砰地"
bumpily,adv.扑通
bumpity,adv.=bumpety
busily,adv.忙碌地
but,"prep.除...以外 conj.而是,但是adv.几乎,仅仅"
butcherly,"adv.如屠夫地,残忍地,无人性的地"
by,"prep.在附近,在旁边,经,由,依据,按照,通过,用adv.通过,经过,附近 [域] Belarus,白俄罗斯"
cagily,"adv.谨慎小心地,精明地"
cags,certificate of advanced graduate study<美>研究生高级课程证书
calamitously,"adv.灾难地,悲惨地"
calando,adv.adj.减小音量(的)
calcareously,"adv.石灰地,钙质地"
calculably,"adv.可计算地,可预料地"
calculatedly,adv.故意地
calmly,"adv.平静地,安静地,冷静地"
camelback,"adj.骑在骆驼背上的adv.骑在骆驼背上地n.骆驼背,一种翻新的橡胶"
candidly,"adv.率直地,坦白地"
cannily,"adv.精明的,机灵地,用心地"
canonically,"adv.照宗规地,宗规上地"
cantabile,"adj.如歌的,轻柔流畅的adv.如歌,轻柔流畅"
capably,adv.能干地
capapie,"adv.全身地,完全地"
capitally,"adv.佳妙地,极佳地"
capriciously,"adv.任性地,善变地"
carefully,"adv.小心地,谨慎地"
carelessly,"adv.不注意地,粗心地"
caressingly,"adv.爱抚地,亲切地"
carnally,"adv.肉体地,世俗地"
casually,"adv.偶然地,随便地,临时地"
catachrestically,"adv.用词不当地,修辞生硬且自相矛盾的误用地"
catchweight,adj.无体重限制的adv.无体重限制地
catercorner,"adj.adv.成对角线的(地),斜的(地)"
catholically,"adv.普遍地,宽大地,天主教式地,兴趣广泛的"
caudad,adv.近尾部
causally,adv.有原因地
caustically,"adv.尖刻地,讥刺地,挖苦地"
cautiously,adv.慎重地
cavalierly,"adv.像骑士般地,傲慢地"
ceaselessly,"adv.不停地,不断地"
celestially,"adv.神地,神圣地"
cemically,adv.以化学方法
censoriously,"adv.好批评地,吹求疵地"
centennially,adv.每百年一次地
centrad,adv.趋向...中心
centrally,"adv.在中心,在中央"
cephalad,adv.向头部地
ceremonially,"adv.仪式上,礼仪上"
ceremoniously,adv.隆重地
certainly,"adv.的确,(口语)当然,行"
certes,"adv.<古>的确,当然"
chaffingly,"adv.嘲笑地,戏弄地"
changeably,"adv.易变地,不稳定地,可变地"
changefully,"adv.多变地,易变地"
characteristic,"ally//adv.表示特adj.特有的,表示绦缘"
charily,"adv.小心谨慎地,节俭地,俭省地"
charitably,"adv.慷慨地,慈善地"
charmingly,"adv.迷人地,愉悦地"
chastely,"adv.贞洁地,清高地,纯正地"
chattily,"adv.饶舌地,爱讲闲话地"
cheaply,adv.便宜地
cheekily,adv.厚脸皮地
cheerfully,adv.高高兴兴地
cheerily,"adv.快活地,兴高采烈地"
cheeringly,"adv.令人愉快地,兴高采烈地"
cheerly,"adv.欣然,兴高采烈地"
chemically,"adv.用化学,以化学方法"
chemigraphically,adv.化学镌版术地
chemotactically,"adv.趋化现象地,趋药性地"
chemotropically,adv.向药性地
chicly,"adv.帅地,潇洒地"
chiefly,"adv.首要,主要地"
childishly,"adv.天真地,幼小地"
childly,adj.孩子似的adv.孩子似地
chillily,adv.冷漠地
chirpily,"adv.嚓嚓叫地,快活地,活泼地"
chivalrously,adv.象骑士一样地
chock,"n.楔,木楔,楔形物vt.用楔子垫,收放定盘上adv.满满地"
chockablock,"adv.摆满,塞满"
choicely,"adv.精选地,七挑八选地"
chorally,adv.合唱地
christianly,"adj.如基督徒的,有基督徒性质的adv.如基督徒地"
chromatically,"adv.上色,套色"
chronically,"adv.慢性地,习惯性地,长期地"
chubbily,"adv.敦实地,胖乎乎地"
churchward,adj.向着教堂的adv.朝向教堂
circa,adv.大约 prep.大约
